premium_id,policy_id,amount,payment_method_id,due_date
3780,4779,45,102,2/4/2026
3781,4780,51.7,100,12/9/2026
3782,4781,99.65,101,6/11/2026
3783,4782,24.7,102,2/22/2026
3784,4783,78.55,100,2/24/2026
3785,4784,65.7,101,4/17/2026
3786,4785,62.7,102,2/3/2026
3787,4786,77.9,100,12/25/2026
3788,4787,14.25,101,6/6/2026
3789,4788,51.9,102,2/18/2026
3790,4789,55.2,100,3/9/2026
3791,4790,64.5,101,3/23/2026
3792,4791,85.6,102,2/18/2026
3793,4792,71.7,100,11/13/2026
3794,4793,18.4,101,2/3/2026
3795,4794,79.9,102,8/23/2026
3796,4795,47,100,2/25/2026
3797,4796,96.3,101,7/13/2026
3798,4797,12.95,102,3/26/2026
3799,4798,5.35,100,4/12/2026
3800,4799,2.55,101,8/21/2026
3801,4800,65.9,102,8/1/2026
3802,4801,82.65,100,2/2/2026
3803,4802,56.05,101,9/10/2026
3804,4803,8.45,102,10/6/2026
3805,4804,99.3,100,2/23/2026
3806,4805,78.6,101,8/16/2026
3807,4806,87.5,102,4/7/2026
3808,4807,22.4,100,9/27/2026
3809,4808,99.35,101,5/23/2026
3810,4809,94.5,102,5/9/2026
3811,4810,97.65,100,7/20/2026
3812,4811,6.35,101,7/21/2026
3813,4812,78.6,102,8/3/2026
3814,4813,34.85,100,9/13/2026
3815,4814,97.1,101,8/8/2026
3816,4815,42.8,102,11/6/2026
3817,4816,76.2,100,2/6/2026
3818,4817,18.5,101,8/21/2026
3819,4818,7.1,102,8/11/2026
3820,4819,43.4,100,4/17/2026
3821,4820,90.7,101,2/25/2026
3822,4821,74.4,102,4/12/2026
3823,4822,69.85,100,12/20/2026
3824,4823,30.9,101,9/17/2026
3825,4824,67.4,102,3/10/2026
3826,4825,1.7,100,5/13/2026
3827,4826,16.85,101,2/26/2026
3828,4827,2.6,102,11/9/2026
3829,4828,11.7,100,4/20/2026
3830,4829,63.85,101,7/6/2026
3831,4830,19.5,102,11/24/2026
3832,4831,1.65,100,10/24/2026
3833,4832,27.3,101,6/3/2026
3834,4833,3.35,102,4/1/2026
3835,4834,16.4,100,8/11/2026
3836,4835,3.95,101,5/7/2026
3837,4836,58.4,102,8/21/2026
3838,4837,65.55,100,9/3/2026
3839,4838,90.1,101,5/25/2026
3840,4839,38.1,102,3/9/2026
3841,4840,39.4,100,2/22/2026
3842,4841,53.6,101,7/3/2026
3843,4842,99.6,102,11/27/2026
3844,4843,44.2,100,2/2/2026
3845,4844,93.65,101,10/1/2026
3846,4845,98.1,102,3/12/2026
3847,4846,16.85,100,4/6/2026
3848,4847,15.3,101,10/27/2026
3849,4848,70.7,102,2/11/2026
3850,4849,40.75,100,8/27/2026
3851,4850,61.6,101,11/27/2026
3852,4851,20.2,102,6/1/2026
3853,4852,84.05,100,6/1/2026
3854,4853,27.95,101,5/4/2026
3855,4854,74.65,102,6/17/2026
3856,4855,9.65,100,6/16/2026
3857,4856,99.9,101,3/4/2026
3858,4857,29.4,102,7/4/2026
3859,4858,76.9,100,9/5/2026
3860,4859,27,101,9/1/2026
3861,4860,45,102,12/17/2026
3862,4861,28.6,100,12/9/2026
3863,4862,96.95,101,8/1/2026
3864,4863,85.15,102,6/5/2026
3865,4864,96,100,12/24/2026
3866,4865,5.3,101,10/6/2026
3867,4866,95.85,102,10/25/2026
3868,4867,51.05,100,3/1/2026
3869,4868,60.45,101,6/12/2026
3870,4869,66.95,102,11/5/2026
3871,4870,100.2,100,2/25/2026
3872,4871,27.5,101,5/2/2026
3873,4872,54.95,102,2/1/2026
3874,4873,54.1,100,10/8/2026
3875,4874,13.2,101,12/1/2026
3876,4875,47.9,102,2/23/2026
3877,4876,18.45,100,2/26/2026
3878,4877,59.4,101,8/20/2026
3879,4878,27.2,102,8/26/2026
3880,4879,89.1,100,2/27/2026
3881,4880,3.8,101,10/1/2026
3882,4881,7.7,102,9/21/2026
3883,4882,77.7,100,2/3/2026
3884,4883,71.15,101,4/7/2026
3885,4884,13.7,102,2/10/2026
3886,4885,4.25,100,6/6/2026
3887,4886,21.15,101,2/6/2026
3888,4887,29.95,102,10/4/2026
3889,4888,70.55,100,5/27/2026
3890,4889,58.75,101,12/24/2026
3891,4890,35.55,102,4/20/2026
3892,4891,65.45,100,4/21/2026
3893,4892,98.6,101,3/7/2026
3894,4893,25,102,6/27/2026
3895,4894,84.5,100,8/13/2026
3896,4895,54.05,101,5/10/2026
3897,4896,61.65,102,6/23/2026
3898,4897,85.4,100,3/21/2026
3899,4898,73.2,101,3/24/2026
3900,4899,36.05,102,6/1/2026
3901,4900,85.55,100,9/19/2026
3902,4901,68.3,101,3/16/2026
3903,4902,69.75,102,2/11/2026
3904,4903,62.05,100,8/25/2026
3905,4904,9,101,9/5/2026
3906,4905,4.7,102,6/27/2026
3907,4906,46.75,100,9/27/2026
3908,4907,8.55,101,7/25/2026
3909,4908,95.1,102,10/10/2026
3910,4909,46,100,4/17/2026
3911,4910,97.55,101,5/9/2026
3912,4911,9.55,102,9/7/2026
3913,4912,71.5,100,6/2/2026
3914,4913,3.5,101,3/9/2026
3915,4914,1.6,102,11/27/2026
3916,4915,3.8,100,5/22/2026
3917,4916,54.65,101,5/3/2026
3918,4917,59.55,102,6/2/2026
3919,4918,40.2,100,7/14/2026
3920,4919,2.25,101,4/15/2026
3921,4920,96.85,102,7/27/2026
3922,4921,41,100,7/19/2026
3923,4922,62.5,101,4/24/2026
3924,4923,12.3,102,12/22/2026
3925,4924,70.95,100,6/15/2026
3926,4925,13,101,2/16/2026
3927,4926,52.25,102,2/23/2026
3928,4927,40.45,100,4/5/2026
3929,4928,29.25,101,12/12/2026
3930,4929,6.55,102,4/17/2026
3931,4930,70.35,100,4/1/2026
3932,4931,18.35,101,2/24/2026
3933,4932,37.1,102,9/15/2026
3934,4933,28.25,100,9/23/2026
3935,4934,34.4,101,10/7/2026
3936,4935,49.55,102,10/26/2026
3937,4936,3.6,100,2/5/2026
3938,4937,59.5,101,6/4/2026
3939,4938,27.55,102,6/12/2026
3940,4939,78.5,100,4/16/2026
3941,4940,91.1,101,4/10/2026
3942,4941,58.3,102,3/6/2026
3943,4942,70.9,100,6/23/2026
3944,4943,82.45,101,11/26/2026
3945,4944,62,102,4/20/2026
3946,4945,1.5,100,8/6/2026
3947,4946,100.45,101,5/17/2026
3948,4947,36.6,102,10/19/2026
3949,4948,2.6,100,9/4/2026
3950,4949,3.2,101,11/4/2026
3951,4950,42.9,102,2/6/2026
3952,4951,64.4,100,4/27/2026
3953,4952,33.45,101,4/1/2026
3954,4953,13.15,102,4/15/2026
3955,4954,76.1,100,11/1/2026
3956,4955,17.75,101,4/24/2026
3957,4956,62.1,102,9/20/2026
3958,4957,65.9,100,2/23/2026
3959,4958,31.55,101,4/2/2026
3960,4959,100.85,102,2/16/2026
3961,4960,76.75,100,6/19/2026
3962,4961,64.7,101,4/22/2026
3963,4962,99.5,102,12/18/2026
3964,4963,2,100,9/11/2026
3965,4964,1.1,101,2/15/2026
3966,4965,45.3,102,2/17/2026
3967,4966,85.6,100,2/5/2026
3968,4967,46.5,101,9/9/2026
3969,4968,64.75,102,7/13/2026
3970,4969,71.25,100,2/20/2026
3971,4970,38.2,101,4/11/2026
3972,4971,53.8,102,8/20/2026
3973,4972,95.5,100,8/18/2026
3974,4973,23,101,9/21/2026
3975,4974,94.6,102,4/12/2026
3976,4975,92.15,100,6/11/2026
3977,4976,53.4,101,11/21/2026
3978,4977,99.5,102,5/5/2026
3979,4978,67.7,100,12/3/2026
3980,4979,98.35,101,3/18/2026
3981,4980,89.5,102,11/10/2026
3982,4981,80.4,100,3/20/2026
3983,4982,39.8,101,8/22/2026
3984,4983,36.9,102,11/6/2026
3985,4984,50.6,100,8/18/2026
3986,4985,22.25,101,4/24/2026
3987,4986,41.95,102,9/20/2026
3988,4987,94.2,100,8/18/2026
3989,4988,61.25,101,11/27/2026
3990,4989,55.5,102,5/10/2026
3991,4990,9.8,100,4/1/2026
3992,4991,72.15,101,7/1/2026
3993,4992,42.85,102,4/20/2026
3994,4993,19,100,8/25/2026
3995,4994,47.25,101,12/13/2026
3996,4995,75.6,102,5/23/2026
3997,4996,28.35,100,6/1/2026
3998,4997,55.5,101,11/3/2026
3999,4998,20.5,102,5/4/2026
4000,4999,36.05,100,8/18/2026
4001,5000,72.9,101,2/27/2026
4002,5001,69.3,102,6/26/2026
4003,5002,13.3,100,10/17/2026
4004,5003,61.6,101,7/8/2026
4005,5004,46.85,102,2/9/2026
4006,5005,13.05,100,2/20/2026
4007,5006,98.8,101,8/23/2026
4008,5007,20.4,102,6/12/2026
4009,5008,99.45,100,5/11/2026
4010,5009,19.9,101,8/1/2026
4011,5010,72.05,102,4/4/2026
4012,5011,42.85,100,11/7/2026
4013,5012,4.2,101,11/13/2026
4014,5013,15.55,102,12/14/2026
4015,5014,28.25,100,3/18/2026
4016,5015,40.45,101,3/10/2026
4017,5016,38.3,102,2/10/2026
4018,5017,68.5,100,3/21/2026
4019,5018,26.5,101,8/20/2026
4020,5019,21.05,102,6/2/2026
4021,5020,44.8,100,2/3/2026
4022,5021,34.2,101,11/15/2026
4023,5022,38.6,102,11/6/2026
4024,5023,87.75,100,11/27/2026
4025,5024,4.7,101,10/3/2026
4026,5025,88.3,102,3/21/2026
4027,5026,82.95,100,10/5/2026
4028,5027,13.15,101,6/9/2026
4029,5028,18.95,102,3/1/2026
4030,5029,6.15,100,11/2/2026
4031,5030,46.9,101,5/17/2026
4032,5031,100.3,102,11/13/2026
4033,5032,19.65,100,2/24/2026
4034,5033,64.9,101,11/27/2026
4035,5034,55.4,102,8/13/2026
4036,5035,43.85,100,12/9/2026
4037,5036,87.8,101,5/23/2026
4038,5037,89.7,102,2/9/2026
4039,5038,13.1,100,12/1/2026
4040,5039,29.7,101,11/1/2026
4041,5040,13.9,102,2/8/2026
4042,5041,12.95,100,4/18/2026
4043,5042,37.2,101,6/16/2026
4044,5043,95.4,102,11/21/2026
4045,5044,10.4,100,2/12/2026
4046,5045,3.1,101,4/21/2026
4047,5046,88.15,102,3/22/2026
4048,5047,94.6,100,2/26/2026
4049,5048,73.8,101,8/2/2026
4050,5049,59.2,102,7/18/2026
4051,5050,81.75,100,10/9/2026
4052,5051,66.65,101,4/20/2026
4053,5052,69.1,102,10/17/2026
4054,5053,78.65,100,9/27/2026
4055,5054,87.9,101,5/15/2026
4056,5055,54.3,102,10/6/2026
4057,5056,1.5,100,8/1/2026
4058,5057,37.45,101,6/27/2026
4059,5058,21.95,102,8/18/2026
4060,5059,29,100,9/12/2026
4061,5060,51.05,101,2/24/2026
4062,5061,14.75,102,9/12/2026
4063,5062,8.05,100,8/4/2026
4064,5063,84.55,101,10/11/2026
4065,5064,66.5,102,3/8/2026
4066,5065,80.2,100,5/14/2026
4067,5066,88.35,101,6/16/2026
4068,5067,54,102,4/14/2026
4069,5068,77.15,100,9/18/2026
4070,5069,41.2,101,7/14/2026
4071,5070,11.4,102,4/26/2026
4072,5071,11.35,100,9/8/2026
4073,5072,21.6,101,2/26/2026
4074,5073,91.6,102,6/16/2026
4075,5074,53.9,100,5/20/2026
4076,5075,73.2,101,3/21/2026
4077,5076,70.65,102,4/20/2026
4078,5077,32.5,100,9/11/2026
4079,5078,91.55,101,2/13/2026
4080,5079,78.7,102,2/2/2026
4081,5080,11,100,5/19/2026
4082,5081,32.35,101,7/8/2026
4083,5082,80.6,102,10/22/2026
4084,5083,43.95,100,6/26/2026
4085,5084,46.9,101,3/13/2026
4086,5085,59.65,102,2/6/2026
4087,5086,39.85,100,2/17/2026
4088,5087,87.85,101,8/27/2026
4089,5088,57.4,102,3/19/2026
4090,5089,73.5,100,7/6/2026
4091,5090,27.75,101,6/13/2026
4092,5091,46.4,102,6/10/2026
4093,5092,28.3,100,11/25/2026
4094,5093,76.9,101,9/6/2026
4095,5094,32.5,102,3/9/2026
4096,5095,26.9,100,2/7/2026
4097,5096,84.7,101,4/27/2026
4098,5097,13.8,102,11/3/2026
4099,5098,85.5,100,5/21/2026
4100,5099,82.45,101,10/5/2026
4101,5100,21.1,102,3/15/2026
4102,5101,91.3,100,12/4/2026
4103,5102,89.35,101,10/10/2026
4104,5103,42.8,102,9/2/2026
4105,5104,9.1,100,10/8/2026
4106,5105,11.5,101,2/9/2026
4107,5106,57.2,102,10/15/2026
4108,5107,56.3,100,10/22/2026
4109,5108,15.45,101,4/12/2026
4110,5109,26.95,102,2/26/2026
4111,5110,33.45,100,10/12/2026
4112,5111,46.3,101,2/3/2026
4113,5112,25,102,2/13/2026
4114,5113,50.4,100,12/14/2026
4115,5114,75,101,8/12/2026
4116,5115,98.7,102,6/18/2026
4117,5116,78.3,100,3/18/2026
4118,5117,82.75,101,5/1/2026
4119,5118,62.55,102,9/11/2026
4120,5119,76.3,100,2/8/2026
4121,5120,9.95,101,2/20/2026
4122,5121,89.5,102,9/14/2026
4123,5122,68.35,100,10/25/2026
4124,5123,28.55,101,5/12/2026
4125,5124,56.3,102,10/17/2026
4126,5125,35.15,100,3/16/2026
4127,5126,76.8,101,5/7/2026
4128,5127,37.35,102,2/1/2026
4129,5128,21,100,3/22/2026
4130,5129,88.7,101,5/19/2026
4131,5130,29.9,102,12/8/2026
4132,5131,43.55,100,3/24/2026
4133,5132,13.35,101,11/24/2026
4134,5133,87.95,102,2/3/2026
4135,5134,38.8,100,4/13/2026
4136,5135,98.5,101,2/24/2026
4137,5136,28.25,102,8/1/2026
4138,5137,39.9,100,2/26/2026
4139,5138,23.4,101,11/13/2026
4140,5139,17.2,102,2/9/2026
4141,5140,98.8,100,10/1/2026
4142,5141,94.45,101,5/16/2026
4143,5142,55.3,102,12/7/2026
4144,5143,24.55,100,10/7/2026
4145,5144,2.7,101,8/17/2026
4146,5145,65.65,102,4/21/2026
4147,5146,16.85,100,5/17/2026
4148,5147,78.2,101,2/20/2026
4149,5148,77.45,102,7/20/2026
4150,5149,14.25,100,2/2/2026
4151,5150,96,101,7/3/2026
4152,5151,80.3,102,3/3/2026
4153,5152,47.2,100,3/23/2026
4154,5153,82.2,101,2/1/2026
4155,5154,60.2,102,10/18/2026
4156,5155,51.3,100,5/1/2026
4157,5156,47.2,101,5/27/2026
4158,5157,3.7,102,10/10/2026
4159,5158,96.3,100,8/16/2026
4160,5159,46.2,101,4/25/2026
4161,5160,46.55,102,11/3/2026
4162,5161,28.45,100,12/17/2026
4163,5162,52.8,101,3/1/2026
4164,5163,2.35,102,3/15/2026
4165,5164,67.7,100,12/5/2026
4166,5165,59.25,101,12/11/2026
4167,5166,6.55,102,3/6/2026
4168,5167,16.25,100,11/12/2026
4169,5168,74.4,101,8/23/2026
4170,5169,74.9,102,11/22/2026
4171,5170,17.95,100,10/26/2026
4172,5171,31,101,12/2/2026
4173,5172,65.1,102,7/2/2026
4174,5173,35.75,100,9/15/2026
4175,5174,55.65,101,8/18/2026
4176,5175,99.2,102,5/8/2026
4177,5176,42,100,10/1/2026
4178,5177,38.1,101,6/4/2026
4179,5178,5.2,102,12/11/2026
4180,5179,3.6,100,2/18/2026
4181,5180,68.65,101,6/8/2026
4182,5181,83,102,8/1/2026
4183,5182,38.55,100,12/7/2026
4184,5183,80.05,101,6/7/2026
4185,5184,85.8,102,5/1/2026
4186,5185,73.05,100,10/27/2026
4187,5186,67.3,101,2/21/2026
4188,5187,28.85,102,3/14/2026
4189,5188,53.75,100,2/4/2026
4190,5189,77.7,101,3/27/2026
4191,5190,26.75,102,6/18/2026
4192,5191,72.1,100,8/23/2026
4193,5192,10.95,101,8/19/2026
4194,5193,21.7,102,3/2/2026
4195,5194,38.65,100,3/8/2026
4196,5195,65.4,101,2/7/2026
4197,5196,2.9,102,6/5/2026
4198,5197,33.25,100,6/4/2026
4199,5198,73.4,101,3/18/2026
4200,5199,55.6,102,10/16/2026
4201,5200,32.8,100,2/17/2026
4202,5201,93.9,101,3/5/2026
4203,5202,74.15,102,11/27/2026
4204,5203,70.4,100,6/13/2026
4205,5204,47.65,101,7/4/2026
4206,5205,45.5,102,5/4/2026
4207,5206,39.9,100,2/24/2026
4208,5207,75.8,101,11/25/2026
4209,5208,33.15,102,3/6/2026
4210,5209,4.9,100,3/7/2026
4211,5210,85.25,101,2/9/2026
4212,5211,25.7,102,8/10/2026
4213,5212,53.85,100,9/26/2026
4214,5213,45.7,101,3/4/2026
4215,5214,47.4,102,4/4/2026
4216,5215,81.7,100,5/24/2026
4217,5216,46.1,101,4/4/2026
4218,5217,45.55,102,2/19/2026
4219,5218,94.9,100,7/9/2026
4220,5219,29.3,101,11/7/2026
4221,5220,87.5,102,9/20/2026
4222,5221,35.5,100,7/17/2026
4223,5222,20.4,101,12/17/2026
4224,5223,26.4,102,8/7/2026
4225,5224,69.3,100,2/15/2026
4226,5225,3.15,101,6/17/2026
4227,5226,56.65,102,2/2/2026
4228,5227,51.9,100,3/1/2026
4229,5228,75.1,101,3/21/2026
4230,5229,96.1,102,11/10/2026
4231,5230,15.25,100,4/21/2026
4232,5231,75.3,101,2/19/2026
4233,5232,65.7,102,2/14/2026
4234,5233,6.55,100,11/16/2026
4235,5234,91.25,101,12/15/2026
4236,5235,66.7,102,12/5/2026
4237,5236,40.25,100,5/10/2026
4238,5237,88.05,101,12/23/2026
4239,5238,23.55,102,5/14/2026
4240,5239,45.15,100,10/14/2026
4241,5240,80.5,101,11/13/2026
4242,5241,55,102,6/23/2026
4243,5242,8.35,100,8/12/2026
4244,5243,41.35,101,9/12/2026
4245,5244,46.25,102,11/13/2026
4246,5245,25.7,100,11/22/2026
4247,5246,35.5,101,10/22/2026
4248,5247,36.55,102,8/26/2026
4249,5248,99.5,100,10/9/2026
4250,5249,43.6,101,12/21/2026
4251,5250,24.3,102,9/6/2026
4252,5251,100.5,100,4/8/2026
4253,5252,3.7,101,2/10/2026
4254,5253,11.75,102,8/23/2026
4255,5254,48.25,100,6/23/2026
4256,5255,39.7,101,8/2/2026
4257,5256,7.05,102,5/9/2026
4258,5257,27.9,100,6/15/2026
4259,5258,53.9,101,3/14/2026
4260,5259,53.65,102,10/9/2026
4261,5260,68.7,100,12/20/2026
4262,5261,20.95,101,11/4/2026
4263,5262,9.45,102,9/27/2026
4264,5263,93.8,100,8/18/2026
4265,5264,29.9,101,3/1/2026
4266,5265,20.4,102,9/6/2026
4267,5266,86.35,100,3/18/2026
4268,5267,48.7,101,5/23/2026
4269,5268,76.2,102,10/21/2026
4270,5269,1.3,100,12/21/2026
4271,5270,93.75,101,11/1/2026
4272,5271,72.3,102,12/19/2026
4273,5272,26.25,100,10/16/2026
4274,5273,59.4,101,8/3/2026
4275,5274,50.65,102,6/6/2026
4276,5275,42.95,100,8/22/2026
4277,5276,83.05,101,2/17/2026
4278,5277,78.75,102,12/11/2026
4279,5278,6.1,100,4/8/2026
4280,5279,100.8,101,5/25/2026
4281,5280,98.15,102,9/8/2026
4282,5281,57.35,100,10/25/2026
4283,5282,1.95,101,2/4/2026
4284,5283,65.7,102,3/16/2026
4285,5284,15.3,100,8/15/2026
4286,5285,49.2,101,3/24/2026
4287,5286,9.6,102,8/14/2026
4288,5287,48.3,100,12/27/2026
4289,5288,48.15,101,9/2/2026
4290,5289,7.4,102,10/14/2026
4291,5290,81.35,100,7/17/2026
4292,5291,44.7,101,9/24/2026
4293,5292,92.75,102,7/15/2026
4294,5293,38.5,100,2/1/2026
4295,5294,6.2,101,7/7/2026
4296,5295,99.95,102,2/15/2026
4297,5296,56.3,100,3/10/2026
4298,5297,99,101,9/4/2026
4299,5298,17.9,102,3/5/2026
4300,5299,51.75,100,11/2/2026
4301,5300,52.85,101,5/24/2026
4302,5301,55.1,102,12/19/2026
4303,5302,63.35,100,2/2/2026
4304,5303,16.45,101,12/20/2026
4305,5304,23.5,102,12/9/2026
4306,5305,76.75,100,4/11/2026
4307,5306,16.6,101,2/25/2026
4308,5307,100.25,102,7/26/2026
4309,5308,54.5,100,11/19/2026
4310,5309,56.1,101,2/10/2026
4311,5310,61.1,102,8/12/2026
4312,5311,78,100,5/26/2026
4313,5312,53.3,101,11/2/2026
4314,5313,45.3,102,4/26/2026
4315,5314,2.75,100,6/16/2026
4316,5315,66.1,101,7/24/2026
4317,5316,31.8,102,6/26/2026
4318,5317,39.3,100,8/21/2026
4319,5318,48.6,101,5/12/2026
4320,5319,19.25,102,2/18/2026
4321,5320,45.2,100,2/19/2026
4322,5321,94.6,101,11/25/2026
4323,5322,40.5,102,8/25/2026
4324,5323,89.35,100,2/6/2026
4325,5324,3.8,101,8/22/2026
4326,5325,1.2,102,7/8/2026
4327,5326,50,100,6/26/2026
4328,5327,31.05,101,10/16/2026
4329,5328,47.15,102,9/20/2026
4330,5329,75.55,100,2/5/2026
4331,5330,83,101,4/23/2026
4332,5331,43,102,12/19/2026
4333,5332,59.7,100,11/24/2026
4334,5333,18.15,101,11/16/2026
4335,5334,24.65,102,6/24/2026
4336,5335,65.05,100,2/6/2026
4337,5336,39.6,101,5/26/2026
4338,5337,39.95,102,10/16/2026
4339,5338,29.85,100,12/9/2026
4340,5339,88.2,101,7/4/2026
4341,5340,25.4,102,8/27/2026
4342,5341,63.5,100,12/1/2026
4343,5342,67.35,101,7/24/2026
4344,5343,84.2,102,5/7/2026
4345,5344,20.7,100,6/5/2026
4346,5345,78.25,101,5/20/2026
4347,5346,10.8,102,6/25/2026
4348,5347,17.7,100,6/11/2026
4349,5348,37.15,101,4/27/2026
4350,5349,19.3,102,7/11/2026
4351,5350,63.1,100,10/2/2026
4352,5351,15.85,101,2/15/2026
4353,5352,25.95,102,8/26/2026
4354,5353,69.1,100,12/17/2026
4355,5354,39.6,101,8/1/2026
4356,5355,35.8,102,10/2/2026
4357,5356,89.4,100,2/20/2026
4358,5357,73.5,101,8/10/2026
4359,5358,66.5,102,6/20/2026
4360,5359,65.35,100,10/3/2026
4361,5360,32.45,101,5/6/2026
4362,5361,93.95,102,4/21/2026
4363,5362,53.8,100,11/4/2026
4364,5363,8,101,4/26/2026
4365,5364,61.05,102,7/12/2026
4366,5365,6.9,100,3/3/2026
4367,5366,96.8,101,5/25/2026
4368,5367,32.8,102,6/11/2026
4369,5368,31.45,100,9/13/2026
4370,5369,35.45,101,11/2/2026
4371,5370,65.15,102,2/24/2026
4372,5371,68.4,100,8/10/2026
4373,5372,7.7,101,4/1/2026
4374,5373,84.5,102,4/10/2026
4375,5374,92.95,100,4/17/2026
4376,5375,88.1,101,12/22/2026
4377,5376,45.8,102,8/2/2026
4378,5377,48.9,100,2/23/2026
4379,5378,33.6,101,12/20/2026
4380,5379,97.3,102,9/22/2026
4381,5380,71.45,100,11/19/2026
4382,5381,60.4,101,12/8/2026
4383,5382,53.35,102,7/15/2026
4384,5383,72.05,100,6/26/2026
4385,5384,64.15,101,3/1/2026
4386,5385,18.45,102,2/8/2026
4387,5386,88.75,100,6/9/2026
4388,5387,11.6,101,8/22/2026
4389,5388,39.15,102,2/1/2026
4390,5389,10,100,7/20/2026
4391,5390,56.3,101,6/25/2026
4392,5391,63.55,102,8/26/2026
4393,5392,61.8,100,7/20/2026
4394,5393,48.25,101,8/17/2026
4395,5394,65.05,102,3/1/2026
4396,5395,91.1,100,12/14/2026
4397,5396,35.05,101,6/1/2026
4398,5397,76.7,102,10/8/2026
4399,5398,40.15,100,5/18/2026
4400,5399,91.35,101,12/13/2026
4401,5400,58.7,102,12/4/2026
4402,5401,96.45,100,10/8/2026
4403,5402,92.7,101,12/4/2026
4404,5403,74.35,102,9/1/2026
4405,5404,72.3,100,12/23/2026
4406,5405,74.55,101,8/6/2026
4407,5406,12.55,102,5/26/2026
4408,5407,9,100,6/22/2026
4409,5408,82.6,101,7/26/2026
4410,5409,36.65,102,10/5/2026
4411,5410,75.1,100,10/3/2026
4412,5411,22.75,101,7/21/2026
4413,5412,20.45,102,3/18/2026
4414,5413,78.25,100,7/21/2026
4415,5414,38,101,8/14/2026
4416,5415,86.1,102,7/27/2026
4417,5416,11.9,100,4/15/2026
4418,5417,39.9,101,12/26/2026
4419,5418,97,102,7/1/2026
4420,5419,11.8,100,2/11/2026
4421,5420,12.45,101,8/6/2026
4422,5421,16.9,102,9/19/2026
4423,5422,78.55,100,4/5/2026
4424,5423,55.2,101,11/1/2026
4425,5424,22.25,102,11/22/2026
4426,5425,28.1,100,2/8/2026
4427,5426,49.7,101,4/8/2026
4428,5427,19.8,102,4/8/2026
4429,5428,40.3,100,7/15/2026
4430,5429,90.3,101,9/6/2026
4431,5430,11.05,102,3/23/2026
4432,5431,68.45,100,9/19/2026
4433,5432,52.55,101,10/17/2026
4434,5433,43.9,102,8/2/2026
4435,5434,95.35,100,5/20/2026
4436,5435,82.8,101,11/20/2026
4437,5436,33.9,102,8/7/2026
4438,5437,81.95,100,2/17/2026
4439,5438,44.95,101,4/25/2026
4440,5439,100.4,102,11/27/2026
4441,5440,86,100,5/3/2026
4442,5441,37.9,101,2/3/2026
4443,5442,84.2,102,4/24/2026
4444,5443,49.7,100,10/19/2026
4445,5444,21.75,101,3/15/2026
4446,5445,21.75,102,4/26/2026
4447,5446,26.1,100,4/18/2026
4448,5447,2.55,101,8/19/2026
4449,5448,100.15,102,2/23/2026
4450,5449,55.8,100,2/14/2026
4451,5450,74.5,101,5/23/2026
4452,5451,65.85,102,5/4/2026
4453,5452,20.35,100,10/6/2026
4454,5453,8.9,101,7/23/2026
4455,5454,56.8,102,10/11/2026
4456,5455,96.7,100,12/25/2026
4457,5456,49.05,101,9/12/2026
4458,5457,42.4,102,8/19/2026
4459,5458,16.7,100,10/15/2026
4460,5459,40,101,12/8/2026
4461,5460,19.75,102,7/17/2026
4462,5461,35.3,100,12/19/2026
4463,5462,69,101,3/8/2026
4464,5463,11.5,102,7/13/2026
4465,5464,85.2,100,4/10/2026
4466,5465,7.2,101,12/16/2026
4467,5466,17.1,102,8/17/2026
4468,5467,30.9,100,9/17/2026
4469,5468,37,101,11/17/2026
4470,5469,26.35,102,4/15/2026
4471,5470,70.35,100,6/1/2026
4472,5471,91.9,101,11/17/2026
4473,5472,97.8,102,4/15/2026
4474,5473,19.9,100,8/11/2026
4475,5474,33.4,101,8/6/2026
4476,5475,80.75,102,11/17/2026
4477,5476,72.35,100,4/19/2026
4478,5477,46.45,101,10/11/2026
4479,5478,58.75,102,5/1/2026
4480,5479,47.65,100,9/24/2026
4481,5480,9.1,101,7/27/2026
4482,5481,99.35,102,2/12/2026
4483,5482,13.95,100,11/3/2026
4484,5483,12.3,101,7/18/2026
4485,5484,71.7,102,7/7/2026
4486,5485,77.8,100,3/1/2026
4487,5486,96.75,101,5/16/2026
4488,5487,82.45,102,5/2/2026
4489,5488,24.9,100,2/18/2026
4490,5489,88.25,101,12/1/2026
4491,5490,63.65,102,10/25/2026
4492,5491,70.15,100,7/21/2026
4493,5492,63.55,101,5/23/2026
4494,5493,72.5,102,7/17/2026
4495,5494,70.2,100,2/1/2026
4496,5495,2.6,101,8/27/2026
4497,5496,46.2,102,12/25/2026
4498,5497,100.3,100,3/11/2026
4499,5498,42.05,101,6/9/2026
4500,5499,96.3,102,5/17/2026
4501,5500,76,100,6/8/2026
4502,5501,87.15,101,11/16/2026
4503,5502,61.6,102,3/4/2026
4504,5503,76.7,100,3/13/2026
4505,5504,51.6,101,10/1/2026
4506,5505,30.1,102,10/24/2026
4507,5506,61.25,100,12/13/2026
4508,5507,61.6,101,2/11/2026
4509,5508,11.3,102,5/14/2026
4510,5509,76.9,100,11/1/2026
4511,5510,77.95,101,5/12/2026
4512,5511,77.3,102,3/16/2026
4513,5512,26.6,100,2/25/2026
4514,5513,73.75,101,4/1/2026
4515,5514,48.55,102,2/21/2026
4516,5515,28.3,100,12/25/2026
4517,5516,18,101,2/14/2026
4518,5517,23.7,102,2/26/2026
