coverage_id,policy_id,coverage_amount,coverage_type_id
11056,5020,4214,1002
11057,5020,2949,1000
11058,5020,7883,1001
11059,5021,2464,1002
11060,5021,8083,1000
11061,5021,1127,1001
11062,5022,9097,1002
11063,5022,489,1000
11064,5023,4510,1001
11065,5023,6193,1002
11066,5024,3220,1000
11067,5024,1788,1001
11068,5025,5740,1002
11069,5025,1605,1000
11070,5026,5597,1001
11071,5026,1874,1002
11072,5027,9703,1000
11073,5027,6403,1001
11074,5028,3095,1002
11075,5028,8424,1000
11076,5028,2060,1001
11077,5029,9508,1002
11078,5029,7049,1000
11079,5029,1999,1001
11080,5030,9180,1002
11081,5030,4656,1000
11082,5030,6368,1001
11083,5031,5371,1002
11084,5031,5774,1000
11085,5032,7448,1001
11086,5032,8666,1002
11087,5032,3605,1000
11088,5033,9164,1001
11089,5033,3485,1002
11090,5033,6059,1000
11091,5034,1017,1001
11092,5034,6209,1002
11093,5034,6566,1000
11094,5035,9692,1001
11095,5035,6776,1002
11096,5036,6178,1000
11097,5036,3343,1001
11098,5036,7031,1002
11099,5037,5751,1000
11100,5037,6466,1001
11101,5038,388,1002
11102,5038,9293,1000
11103,5038,6223,1001
11104,5039,4876,1002
11105,5039,5738,1000
11106,5040,640,1001
11107,5040,5771,1002
11108,5040,7372,1000
11109,5041,4647,1001
11110,5041,6409,1002
11111,5042,2093,1000
11112,5042,982,1001
11113,5042,7045,1002
11114,5043,2227,1000
11115,5043,6585,1001
11116,5044,9214,1002
11117,5044,8659,1000
11118,5044,942,1001
11119,5045,1975,1002
11120,5045,1087,1000
11121,5046,5028,1001
11122,5046,9949,1002
11123,5047,9061,1000
11124,5047,5509,1001
11125,5047,9805,1002
11126,5048,5592,1000
11127,5048,836,1001
11128,5048,9746,1002
11129,5049,4635,1000
11130,5049,9051,1001
11131,5050,1222,1002
11132,5050,3372,1000
11133,5050,1307,1001
11134,5051,7445,1002
11135,5051,2231,1000
11136,5051,6861,1001
11137,5052,2065,1002
11138,5052,9562,1000
11139,5052,1649,1001
11140,5053,978,1002
11141,5053,354,1000
11142,5053,5634,1001
11143,5054,6533,1002
11144,5054,9837,1000
11145,5054,1849,1001
11146,5055,695,1002
11147,5055,1801,1000
11148,5056,36,1001
11149,5056,2757,1002
11150,5057,4747,1000
11151,5057,4037,1001
11152,5058,4287,1002
11153,5058,6074,1000
11154,5058,2352,1001
11155,5059,8741,1002
11156,5059,797,1000
11157,5060,6716,1001
11158,5060,7230,1002
11159,5060,1642,1000
11160,5061,2704,1001
11161,5061,7575,1002
11162,5062,512,1000
11163,5062,6057,1001
11164,5062,236,1002
11165,5063,6057,1000
11166,5063,2327,1001
11167,5063,6602,1002
11168,5064,6156,1000
11169,5064,2118,1001
11170,5064,4950,1002
11171,5065,7466,1000
11172,5065,637,1001
11173,5066,4,1002
11174,5066,1924,1000
11175,5067,4473,1001
11176,5067,8578,1002
11177,5067,3724,1000
11178,5068,8829,1001
11179,5068,2797,1002
11180,5069,5326,1000
11181,5069,2079,1001
11182,5069,3393,1002
11183,5070,1950,1000
11184,5070,1309,1001
11185,5071,1103,1002
11186,5071,7140,1000
11187,5071,8744,1001
11188,5072,6731,1002
11189,5072,6513,1000
11190,5072,4236,1001
11191,5073,2796,1002
11192,5073,8235,1000
11193,5073,8978,1001
11194,5074,1958,1002
11195,5074,1070,1000
11196,5075,3793,1001
11197,5075,639,1002
11198,5076,5906,1000
11199,5076,1176,1001
11200,5077,9464,1002
11201,5077,1723,1000
11202,5077,594,1001
11203,5078,6694,1002
11204,5078,4862,1000
11205,5079,6621,1001
11206,5079,3023,1002
11207,5079,7033,1000
11208,5080,2531,1001
11209,5080,6415,1002
11210,5081,8884,1000
11211,5081,9732,1001
11212,5082,7422,1002
11213,5082,8656,1000
11214,5082,577,1001
11215,5083,9602,1002
11216,5083,4360,1000
11217,5083,6051,1001
11218,5084,1337,1002
11219,5084,1758,1000
11220,5085,7518,1001
11221,5085,8366,1002
11222,5086,1700,1000
11223,5086,8633,1001
11224,5087,1987,1002
11225,5087,6348,1000
11226,5088,4414,1001
11227,5088,8535,1002
11228,5088,6876,1000
11229,5089,8092,1001
11230,5089,1990,1002
11231,5089,498,1000
11232,5090,5186,1001
11233,5090,5199,1002
11234,5091,2656,1000
11235,5091,2182,1001
11236,5091,9219,1002
11237,5092,1661,1000
11238,5092,4292,1001
11239,5092,1283,1002
11240,5093,9250,1000
11241,5093,4801,1001
11242,5094,8684,1002
11243,5094,1263,1000
11244,5095,3923,1001
11245,5095,6153,1002
11246,5095,4698,1000
11247,5096,433,1001
11248,5096,9296,1002
11249,5096,311,1000
11250,5097,1600,1001
11251,5097,3543,1002
11252,5098,9718,1000
11253,5098,562,1001
11254,5098,7125,1002
11255,5099,8641,1000
11256,5099,9224,1001
11257,5100,4502,1002
11258,5100,8391,1000
11259,5100,4291,1001
11260,5101,9947,1002
11261,5101,6527,1000
11262,5102,2420,1001
11263,5102,2215,1002
11264,5103,8617,1000
11265,5103,9234,1001
11266,5103,4959,1002
11267,5104,7017,1000
11268,5104,3486,1001
11269,5104,4021,1002
11270,5105,2690,1000
11271,5105,4377,1001
11272,5106,2974,1002
11273,5106,2466,1000
11274,5107,4662,1001
11275,5107,5436,1002
11276,5108,1677,1000
11277,5108,40,1001
11278,5109,5740,1002
11279,5109,8124,1000
11280,5109,4757,1001
11281,5110,2042,1002
11282,5110,8583,1000
11283,5111,3395,1001
11284,5111,6276,1002
11285,5111,78,1000
11286,5112,7648,1001
11287,5112,9268,1002
11288,5113,3499,1000
11289,5113,8030,1001
11290,5114,7089,1002
11291,5114,5683,1000
11292,5114,2224,1001
11293,5115,2683,1002
11294,5115,8970,1000
11295,5115,55,1001
11296,5116,3917,1002
11297,5116,4725,1000
11298,5116,6576,1001
11299,5117,5615,1002
11300,5117,1199,1000
11301,5117,7604,1001
11302,5118,6009,1002
11303,5118,6298,1000
11304,5118,5447,1001
11305,5119,1986,1002
11306,5119,1569,1000
11307,5120,349,1001
11308,5120,9500,1002
11309,5120,8607,1000
11310,5121,7287,1001
11311,5121,4690,1002
11312,5122,6968,1000
11313,5122,7212,1001
11314,5122,6944,1002
11315,5123,8067,1000
11316,5123,807,1001
11317,5123,1888,1002
11318,5124,7380,1000
11319,5124,7507,1001
11320,5125,27,1002
11321,5125,7238,1000
11322,5126,3916,1001
11323,5126,2213,1002
11324,5127,1018,1000
11325,5127,6301,1001
11326,5127,4123,1002
11327,5128,6787,1000
11328,5128,5134,1001
11329,5128,6439,1002
11330,5129,3745,1000
11331,5129,7688,1001
11332,5129,2468,1002
11333,5130,1018,1000
11334,5130,6457,1001
11335,5131,3046,1002
11336,5131,4302,1000
11337,5132,5234,1001
11338,5132,1197,1002
11339,5132,2194,1000
11340,5133,2817,1001
11341,5133,2717,1002
11342,5134,1372,1000
11343,5134,3043,1001
11344,5134,1287,1002
11345,5135,9789,1000
11346,5135,1067,1001
11347,5135,598,1002
11348,5136,8255,1000
11349,5136,6650,1001
11350,5137,721,1002
11351,5137,1485,1000
11352,5138,1496,1001
11353,5138,6830,1002
11354,5139,4617,1000
11355,5139,6971,1001
11356,5140,585,1002
11357,5140,5303,1000
11358,5141,9460,1001
11359,5141,3001,1002
11360,5142,7212,1000
11361,5142,7832,1001
11362,5142,6788,1002
11363,5143,1365,1000
11364,5143,5439,1001
11365,5143,952,1002
11366,5144,9219,1000
11367,5144,9406,1001
11368,5144,4018,1002
11369,5145,9841,1000
11370,5145,9226,1001
11371,5145,6729,1002
11372,5146,8843,1000
11373,5146,1826,1001
11374,5147,3066,1002
11375,5147,7135,1000
11376,5147,949,1001
11377,5148,6830,1002
11378,5148,598,1000
11379,5148,76,1001
11380,5149,3372,1002
11381,5149,3515,1000
11382,5149,375,1001
11383,5150,1090,1002
11384,5150,8626,1000
11385,5150,628,1001
11386,5151,9095,1002
11387,5151,3636,1000
11388,5151,4590,1001
11389,5152,6519,1002
11390,5152,4006,1000
11391,5152,6043,1001
11392,5153,3096,1002
11393,5153,1000,1000
11394,5154,8105,1001
11395,5154,5141,1002
11396,5154,8014,1000
11397,5155,5100,1001
11398,5155,8453,1002
11399,5155,2641,1000
11400,5156,8211,1001
11401,5156,1135,1002
11402,5157,7352,1000
11403,5157,8148,1001
11404,5158,7962,1002
11405,5158,895,1000
11406,5158,6945,1001
11407,5159,327,1002
11408,5159,3599,1000
11409,5160,6270,1001
11410,5160,1155,1002
11411,5160,5030,1000
11412,5161,3934,1001
11413,5161,2547,1002
11414,5162,2150,1000
11415,5162,4242,1001
11416,5162,2330,1002
11417,5163,1066,1000
11418,5163,1654,1001
11419,5163,2656,1002
11420,5164,8968,1000
11421,5164,464,1001
11422,5164,6002,1002
11423,5165,7545,1000
11424,5165,2865,1001
11425,5166,2840,1002
11426,5166,3806,1000
11427,5167,9224,1001
11428,5167,5812,1002
11429,5168,680,1000
11430,5168,9665,1001
11431,5169,5151,1002
11432,5169,3569,1000
11433,5170,6460,1001
11434,5170,4040,1002
11435,5171,946,1000
11436,5171,1071,1001
11437,5171,1538,1002
11438,5172,1953,1000
11439,5172,5513,1001
11440,5172,1655,1002
11441,5173,3741,1000
11442,5173,7873,1001
11443,5174,9027,1002
11444,5174,9766,1000
11445,5174,4563,1001
11446,5175,4863,1002
11447,5175,1678,1000
11448,5175,5743,1001
11449,5176,3247,1002
11450,5176,6230,1000
11451,5177,4448,1001
11452,5177,1303,1002
11453,5177,975,1000
11454,5178,7463,1001
11455,5178,6433,1002
11456,5179,8391,1000
11457,5179,2822,1001
11458,5180,4021,1002
11459,5180,4110,1000
11460,5181,8878,1001
11461,5181,9404,1002
11462,5182,9335,1000
11463,5182,6136,1001
11464,5183,3628,1002
11465,5183,473,1000
11466,5184,1913,1001
11467,5184,947,1002
11468,5184,6104,1000
11469,5185,6253,1001
11470,5185,4091,1002
11471,5185,4456,1000
11472,5186,4267,1001
11473,5186,3356,1002
11474,5186,8513,1000
11475,5187,5539,1001
11476,5187,4339,1002
11477,5188,3818,1000
11478,5188,6897,1001
11479,5189,7301,1002
11480,5189,6529,1000
11481,5190,6451,1001
11482,5190,2408,1002
11483,5191,5043,1000
11484,5191,5195,1001
11485,5192,8102,1002
11486,5192,9029,1000
11487,5193,4437,1001
11488,5193,2059,1002
11489,5193,6468,1000
11490,5194,7101,1001
11491,5194,7080,1002
11492,5195,9358,1000
11493,5195,4758,1001
11494,5196,6469,1002
11495,5196,333,1000
11496,5196,9877,1001
11497,5197,1365,1002
11498,5197,283,1000
11499,5198,7447,1001
11500,5198,503,1002
11501,5199,2384,1000
11502,5199,7470,1001
11503,5200,8721,1002
11504,5200,7117,1000
11505,5200,5065,1001
11506,5201,801,1002
11507,5201,838,1000
11508,5202,4053,1001
11509,5202,4472,1002
11510,5202,2604,1000
11511,5203,807,1001
11512,5203,6481,1002
11513,5204,2918,1000
11514,5204,4987,1001
11515,5204,3609,1002
11516,5205,9877,1000
11517,5205,4100,1001
11518,5205,5933,1002
11519,5206,7444,1000
11520,5206,7116,1001
11521,5207,818,1002
11522,5207,9638,1000
11523,5207,6709,1001
11524,5208,2,1002
11525,5208,1432,1000
11526,5208,5501,1001
11527,5209,9676,1002
11528,5209,7963,1000
11529,5210,8576,1001
11530,5210,6447,1002
11531,5210,6143,1000
11532,5211,9228,1001
11533,5211,2169,1002
11534,5212,7306,1000
11535,5212,5078,1001
11536,5213,1277,1002
11537,5213,5158,1000
11538,5214,2707,1001
11539,5214,9548,1002
11540,5214,6333,1000
11541,5215,9213,1001
11542,5215,9105,1002
11543,5215,852,1000
11544,5216,9629,1001
11545,5216,9769,1002
11546,5216,9055,1000
11547,5217,4722,1001
11548,5217,6484,1002
11549,5217,7257,1000
11550,5218,2542,1001
11551,5218,6590,1002
11552,5219,5049,1000
11553,5219,1022,1001
11554,5220,9600,1002
11555,5220,1925,1000
11556,5221,6957,1001
11557,5221,7745,1002
11558,5221,9310,1000
11559,5222,8647,1001
11560,5222,3919,1002
11561,5222,7146,1000
11562,5223,3076,1001
11563,5223,3146,1002
11564,5224,1285,1000
11565,5224,3210,1001
11566,5224,9056,1002
11567,5225,1589,1000
11568,5225,7193,1001
11569,5226,1330,1002
11570,5226,8694,1000
11571,5227,6038,1001
11572,5227,6218,1002
11573,5228,4250,1000
11574,5228,6366,1001
11575,5229,1069,1002
11576,5229,3607,1000
11577,5230,3339,1001
11578,5230,1716,1002
11579,5230,4399,1000
11580,5231,2008,1001
11581,5231,4789,1002
11582,5231,2376,1000
11583,5232,7972,1001
11584,5232,8341,1002
11585,5233,1066,1000
11586,5233,3660,1001
11587,5234,3416,1002
11588,5234,8396,1000
11589,5235,8593,1001
11590,5235,5769,1002
11591,5235,3934,1000
11592,5236,3359,1001
11593,5236,3524,1002
11594,5237,7098,1000
11595,5237,6024,1001
11596,5238,8820,1002
11597,5238,4978,1000
11598,5239,3038,1001
11599,5239,7184,1002
11600,5240,3699,1000
11601,5240,5486,1001
11602,5241,4730,1002
11603,5241,5123,1000
11604,5241,3484,1001
11605,5242,9950,1002
11606,5242,1029,1000
11607,5243,8785,1001
11608,5243,1134,1002
11609,5243,940,1000
11610,5244,955,1001
11611,5244,1422,1002
11612,5245,8657,1000
11613,5245,5849,1001
11614,5246,3755,1002
11615,5246,1700,1000
11616,5246,2173,1001
11617,5247,3477,1002
11618,5247,169,1000
11619,5248,943,1001
11620,5248,3537,1002
11621,5248,2456,1000
11622,5249,8876,1001
11623,5249,3135,1002
11624,5250,3645,1000
11625,5250,861,1001
11626,5251,5313,1002
11627,5251,1754,1000
11628,5251,4456,1001
11629,5252,7937,1002
11630,5252,4534,1000
11631,5253,3159,1001
11632,5253,4826,1002
11633,5254,2040,1000
11634,5254,480,1001
11635,5254,5875,1002
11636,5255,9651,1000
11637,5255,4889,1001
11638,5256,9030,1002
11639,5256,9120,1000
11640,5257,8947,1001
11641,5257,7645,1002
11642,5257,2211,1000
11643,5258,5810,1001
11644,5258,1600,1002
11645,5258,2116,1000
11646,5259,6696,1001
11647,5259,9472,1002
11648,5259,2755,1000
11649,5260,2095,1001
11650,5260,8247,1002
11651,5261,1353,1000
11652,5261,859,1001
11653,5261,3127,1002
11654,5262,4089,1000
11655,5262,3212,1001
11656,5262,6728,1002
11657,5263,6997,1000
11658,5263,1385,1001
11659,5263,1262,1002
11660,5264,8753,1000
11661,5264,3720,1001
11662,5265,3783,1002
11663,5265,9912,1000
11664,5265,1903,1001
11665,5266,9234,1002
11666,5266,9463,1000
11667,5267,5175,1001
11668,5267,2959,1002
11669,5268,3115,1000
11670,5268,2143,1001
11671,5268,6155,1002
11672,5269,4276,1000
11673,5269,9805,1001
11674,5270,2124,1002
11675,5270,5128,1000
11676,5271,7651,1001
11677,5271,7446,1002
11678,5272,5437,1000
11679,5272,775,1001
11680,5273,7510,1002
11681,5273,1065,1000
11682,5273,3351,1001
11683,5274,6566,1002
11684,5274,4970,1000
11685,5275,7277,1001
11686,5275,7023,1002
11687,5276,1092,1000
11688,5276,8480,1001
11689,5276,6220,1002
11690,5277,1875,1000
11691,5277,7222,1001
11692,5278,5535,1002
11693,5278,7334,1000
11694,5279,7458,1001
11695,5279,1701,1002
11696,5280,800,1000
11697,5280,6780,1001
11698,5280,7311,1002
11699,5281,718,1000
11700,5281,3873,1001
11701,5281,3877,1002
11702,5282,482,1000
11703,5282,2448,1001
11704,5282,3123,1002
11705,5283,8172,1000
11706,5283,1862,1001
11707,5284,9457,1002
11708,5284,1404,1000
11709,5284,7103,1001
11710,5285,9148,1002
11711,5285,3562,1000
11712,5285,7462,1001
11713,5286,210,1002
11714,5286,7815,1000
11715,5286,2278,1001
11716,5287,5630,1002
11717,5287,906,1000
11718,5288,8783,1001
11719,5288,8183,1002
11720,5288,8838,1000
11721,5289,5651,1001
11722,5289,8766,1002
11723,5290,529,1000
11724,5290,3411,1001
11725,5291,5051,1002
11726,5291,3109,1000
11727,5291,2813,1001
11728,5292,6735,1002
11729,5292,3636,1000
11730,5293,3688,1001
11731,5293,1976,1002
11732,5294,6808,1000
11733,5294,5093,1001
11734,5294,1054,1002
11735,5295,2065,1000
11736,5295,4160,1001
11737,5295,5354,1002
11738,5296,2754,1000
11739,5296,9198,1001
11740,5296,9707,1002
11741,5297,2672,1000
11742,5297,9173,1001
11743,5297,5064,1002
11744,5298,276,1000
11745,5298,2922,1001
11746,5299,4953,1002
11747,5299,8650,1000
11748,5300,7720,1001
11749,5300,2575,1002
11750,5301,7223,1000
11751,5301,2070,1001
11752,5301,8553,1002
11753,5302,9161,1000
11754,5302,3194,1001
11755,5302,1456,1002
11756,5303,3100,1000
11757,5303,2295,1001
11758,5304,3618,1002
11759,5304,8817,1000
11760,5305,411,1001
11761,5305,6076,1002
11762,5306,8531,1000
11763,5306,245,1001
11764,5306,3220,1002
11765,5307,6462,1000
11766,5307,5251,1001
11767,5308,1869,1002
11768,5308,5625,1000
11769,5308,6759,1001
11770,5309,3135,1002
11771,5309,9086,1000
11772,5310,3614,1001
11773,5310,4808,1002
11774,5311,390,1000
11775,5311,4081,1001
11776,5312,6542,1002
11777,5312,6673,1000
11778,5312,5148,1001
11779,5313,4129,1002
11780,5313,4599,1000
11781,5313,7834,1001
11782,5314,1481,1002
11783,5314,5632,1000
11784,5314,4345,1001
11785,5315,5902,1002
11786,5315,1624,1000
11787,5315,9618,1001
11788,5316,2474,1002
11789,5316,6250,1000
11790,5317,9880,1001
11791,5317,9919,1002
11792,5318,4453,1000
11793,5318,4371,1001
11794,5318,6926,1002
11795,5319,421,1000
11796,5319,5078,1001
11797,5319,9693,1002
11798,5320,9457,1000
11799,5320,8069,1001
11800,5320,5216,1002
11801,5321,1700,1000
11802,5321,2221,1001
11803,5321,3010,1002
11804,5322,8007,1000
11805,5322,3959,1001
11806,5323,5121,1002
11807,5323,4485,1000
11808,5323,5126,1001
11809,5324,520,1002
11810,5324,737,1000
11811,5325,8987,1001
11812,5325,9275,1002
11813,5326,6653,1000
11814,5326,3236,1001
11815,5327,6565,1002
11816,5327,1878,1000
11817,5328,3426,1001
11818,5328,6215,1002
11819,5328,5975,1000
11820,5329,1614,1001
11821,5329,2533,1002
11822,5329,6888,1000
11823,5330,8393,1001
11824,5330,6587,1002
11825,5330,3577,1000
11826,5331,5227,1001
11827,5331,5225,1002
11828,5332,8637,1000
11829,5332,8643,1001
11830,5332,1849,1002
11831,5333,871,1000
11832,5333,7508,1001
11833,5334,3824,1002
11834,5334,1948,1000
11835,5334,1416,1001
11836,5335,5557,1002
11837,5335,3389,1000
11838,5335,7573,1001
11839,5336,8196,1002
11840,5336,5132,1000
11841,5337,2206,1001
11842,5337,502,1002
11843,5338,7928,1000
11844,5338,7780,1001
11845,5338,9592,1002
11846,5339,9880,1000
11847,5339,5141,1001
11848,5339,4128,1002
11849,5340,6230,1000
11850,5340,1383,1001
11851,5341,9679,1002
11852,5341,8230,1000
11853,5342,5511,1001
11854,5342,1808,1002
11855,5342,1422,1000
11856,5343,5791,1001
11857,5343,4526,1002
11858,5344,122,1000
11859,5344,7936,1001
11860,5345,329,1002
11861,5345,5489,1000
11862,5346,6778,1001
11863,5346,3205,1002
11864,5346,7477,1000
11865,5347,7451,1001
11866,5347,8973,1002
11867,5348,7762,1000
11868,5348,3529,1001
11869,5348,8011,1002
11870,5349,1666,1000
11871,5349,3167,1001
11872,5350,7054,1002
11873,5350,7987,1000
11874,5350,4141,1001
11875,5351,5241,1002
11876,5351,5203,1000
11877,5352,4169,1001
11878,5352,4294,1002
11879,5353,2800,1000
11880,5353,472,1001
11881,5353,6009,1002
11882,5354,120,1000
11883,5354,7498,1001
11884,5354,4340,1002
11885,5355,9840,1000
11886,5355,8994,1001
11887,5356,2031,1002
11888,5356,1968,1000
11889,5357,1235,1001
11890,5357,2569,1002
11891,5358,8635,1000
11892,5358,1626,1001
11893,5359,8838,1002
11894,5359,644,1000
11895,5360,4558,1001
11896,5360,643,1002
11897,5360,9910,1000
11898,5361,4335,1001
11899,5361,9679,1002
11900,5362,4609,1000
11901,5362,1456,1001
11902,5363,1561,1002
11903,5363,3349,1000
11904,5363,7038,1001
11905,5364,5127,1002
11906,5364,4598,1000
11907,5365,2957,1001
11908,5365,5127,1002
11909,5365,6418,1000
11910,5366,4109,1001
11911,5366,583,1002
11912,5366,3693,1000
11913,5367,3995,1001
11914,5367,1370,1002
11915,5367,6745,1000
11916,5368,7783,1001
11917,5368,7265,1002
11918,5369,1166,1000
11919,5369,9770,1001
11920,5370,7631,1002
11921,5370,2999,1000
11922,5370,810,1001
11923,5371,4504,1002
11924,5371,8321,1000
11925,5372,5443,1001
11926,5372,7480,1002
11927,5372,515,1000
11928,5373,8479,1001
11929,5373,320,1002
11930,5374,6258,1000
11931,5374,7743,1001
11932,5375,5887,1002
11933,5375,1932,1000
11934,5376,2457,1001
11935,5376,9254,1002
11936,5377,8987,1000
11937,5377,7130,1001
11938,5378,2671,1002
11939,5378,8564,1000
11940,5379,6352,1001
11941,5379,6450,1002
11942,5379,8365,1000
